,Distance_to_Shore,Turbidity,Cyclone_Frequency,Depth_m,Windspeed,SSTA,SSTA_Frequency,SSTA_DHW,TSA,Temperature_Maximum_C,Exposure_cat,Realm_Central Indo-Pacific,Realm_Eastern Indo-Pacific,Realm_Temperate Australasia,Realm_Temperate Northern Atlantic,Realm_Temperate Northern Pacific,Realm_Tropical Atlantic,Realm_Tropical Eastern Pacific,Realm_Western Indo-Pacific
26245,-0.250282875685201,-0.42879321375364066,0.922791245367522,-0.36610248781247906,-0.3976836141675093,0.17263842583246183,-0.6304312461152177,-0.4789637226957256,0.7975449654697127,-0.974879013489549,1.2061526052343166,0,0,0,0,0,1,0,0
28400,2.237584673443159,0.0692337151312027,-0.4567570742645705,-0.4114092207749324,0.09543174567706793,-0.16918799883477395,0.9534587177718893,-0.6777449031211723,0.004857391344531271,0.7985644571101793,-0.9228683347360153,1,0,0,0,0,0,0,0
9020,-0.18200596878930375,-0.7484726613486414,-0.06975104123503656,0.6079922708802669,1.0816624653662223,-0.3106334159384577,0.5178889777029348,-0.12232689899124768,0.017147121175929442,0.6114580359001021,1.2061526052343166,1,0,0,0,0,0,0,0
19849,-0.2777063879789851,-0.6912668654632202,-2.508987804619921,-1.3855039794676782,0.09543174567706793,0.9859495741786436,0.042721988536802716,-0.45947537167362296,-0.4068485580073071,-2.4635953213783375,-0.9228683347360153,0,1,0,0,0,0,0,0
5102,0.6017014023594672,-0.5650776098336147,1.146204822794666,-0.3434491213312525,1.0816624653662223,0.5969746771435132,0.0031247394396250426,1.483513225230008,1.0003255076877822,0.08267901943690041,-0.9228683347360153,0,0,0,0,0,1,0,0
8582,-0.27353779436645576,-0.5314271416657198,-0.561749247263119,0.6079922708802669,0.5885471055216451,1.3513502350298268,0.12191648673115807,0.4701189720806718,1.4120314570396204,-1.9266812431233582,-0.9228683347360153,0,0,0,0,0,0,0,1
9818,-0.272206251129068,-0.7888532231501152,-0.8144629659921837,-1.4308107124301317,0.5885471055216451,-0.38135612449029965,-0.9472092388926392,-0.05606650551609881,0.293666042382388,-1.4304424738270942,-0.9228683347360153,0,0,0,0,0,0,0,1
9035,-0.2684549092775669,-0.7720279890661678,-0.06975104123503656,0.6079922708802669,-0.8907989740120865,0.06655436300469904,0.7950697213831786,1.0606160080503813,0.7422411812284209,1.1646422377385532,1.2061526052343166,1,0,0,0,0,0,0,0
4216,-0.2733697164627187,3.085998186382973,0.0450078455308186,-0.6379428855871989,-1.3839143338566637,1.7285380139729836,0.042721988536802716,-0.5549682916819259,1.6148119992576901,-0.42982987344287565,0.1416421352491507,0,0,0,0,0,1,0,0
34031,-0.27519699141618703,-0.38168255831858794,-0.3322314737314079,-0.7512097179933321,-1.3839143338566637,0.6676973856953552,0.6366807249944678,-0.4770148875935153,0.7729655058069163,0.32673087318911886,-0.9228683347360153,1,0,0,0,0,0,0,0
779,-0.08714397711943146,-0.654251350478536,0.21470449723777513,2.873328919002932,0.5885471055216451,-0.8646279662612192,2.062181692492864,1.756350139539445,0.23836225814109627,-1.105040002157436,1.2061526052343166,0,0,0,0,0,1,0,0
2804,-0.23651945356789952,-0.763615372024194,-0.42013189763716935,-0.3434491213312525,-0.3976836141675093,0.2197868982003565,-1.0533298664730752,-0.5374287757620335,-0.03815666306536233,-0.40542468806762894,0.1416421352491507,0,0,0,0,0,1,0,0
33616,-0.14521783585890102,-0.3278418092499562,-0.03068418616580914,-0.1848755559626659,-0.3976836141675093,1.3042017626619322,0.47829172860575714,1.3626854488929718,1.3444379429669306,-0.09629233998144243,1.2061526052343166,0,0,0,0,0,1,0,0
4082,-0.251422797032336,0.18028026008525552,2.32309383175514,0.22288504069941395,2.067893185055377,-0.16918799883477395,-0.6304312461152177,-0.4497311961625717,0.293666042382388,-0.1695078961070987,1.2061526052343166,0,0,0,0,0,1,0,0
30475,-0.08431804473792233,1.586869829503259,0.2830714936089233,-0.6152895191059723,-0.3976836141675093,0.4083807876719349,0.47829172860575714,-0.47116838228688457,-0.4560074773328998,0.6277281594835709,-0.9228683347360153,0,0,0,0,0,1,0,0
2473,-0.2678721956113033,-0.2622233963225613,0.7848364134043124,1.6273937625354662,1.0816624653662223,-0.5935242501458252,1.2702367105493106,0.055017095309886084,-0.5297458563212887,-0.9260686427390961,1.2061526052343166,0,0,0,0,0,1,0,0
2770,-0.15307302536001333,-0.6508863036617465,1.6015778521953472,3.326396248627465,-0.3976836141675093,2.6007847527790333,1.5870147033267321,1.7290664481085012,2.0203730836938294,-0.6250713564446441,1.2061526052343166,0,0,0,0,0,1,0,0
29699,-0.27524538738846926,-0.5213320012153515,0.21470449723777513,1.5141269301293327,1.5747778252107996,0.29050960675219833,-0.47204224972650705,0.15830535572703,0.13389955457421193,-1.2352009908252826,1.2061526052343166,0,0,0,0,0,1,0,0
15442,-0.0707913704850287,0.0709162385395975,0.2427837993187828,0.6079922708802669,-0.8907989740120865,1.374924471213774,0.31990273221704646,0.9690207582464988,1.3567276727983288,0.04200371047818193,-0.9228683347360153,1,0,0,0,0,0,0,0
1448,-0.2504915015657151,-0.8039959338256679,-0.02580082928215582,-1.2042770476178652,-0.3976836141675093,1.0566722827304855,-0.15526425694908566,0.1329704993982966,0.7914001005540136,-0.28339876119151974,-0.9228683347360153,0,1,0,0,0,0,0,0
9745,-0.2673561899068343,-0.8023134104172731,-0.5324491059611983,-0.1848755559626659,0.5885471055216451,-0.3931432425822733,1.0168143163273735,-0.45947537167362296,0.3919838810335733,-1.7070345747463431,1.2061526052343166,0,0,0,0,0,0,0,1
7641,-0.2777541299516419,2.929523509402262,0.04256616708899238,-1.0910102152117318,1.0816624653662223,-1.3007513356642444,-0.15526425694908566,-0.6777449031211723,-2.25645289763273,0.5707827269413835,-0.9228683347360153,1,0,0,0,0,0,0,0
31102,-0.240977769014497,-0.17304965567763994,-0.3688566503588082,-0.07160872355653265,-0.3976836141675093,-1.0178605014568767,1.1118477141606,-0.6777449031211723,-0.19177828595783927,0.24538025527172813,1.2061526052343166,1,0,0,0,0,0,0,0
33395,0.017051897204664018,0.6328790569434409,0.4930558396060204,-0.0036486241128527385,-0.8907989740120865,0.37301943339601396,-0.47204224972650705,0.4155515892187846,0.5701849635888466,0.928725445778023,-0.9228683347360153,0,0,0,0,0,1,0,0
6227,0.27641833865821636,0.33338989024917687,0.07430798683273938,2.329648123453493,-0.3976836141675093,4.42778805703495,1.9037926961041536,6.827219075490545,3.0158412000370802,0.530107417982665,1.2061526052343166,0,0,0,0,0,1,0,0
16181,-0.2672541659652663,-0.08051086821592933,0.18296267749402811,0.9704461345798931,-0.8907989740120865,-0.027742581731090173,0.31990273221704646,-0.6777449031211723,0.31824550204518437,0.29419062602218105,-0.9228683347360153,1,0,0,0,0,0,0,0
3362,-0.17804861705579028,-0.6576163972953254,0.009603508124331393,-0.434062587256159,0.09543174567706793,-0.7703310215254301,0.47829172860575714,0.9125045402824014,0.20763793356260088,0.06640889585338527,1.2061526052343166,0,0,0,0,0,1,0,0
20688,-0.13807419795026316,-0.09901862570827154,1.0106916692732835,-0.29814238836879914,0.5885471055216451,-0.47565306922608885,-0.47204224972650705,-0.6777449031211723,-1.6050972165686277,-0.9016634573638899,-0.9228683347360153,1,0,0,0,0,0,0,0
11598,-0.2741878699941392,0.18364530690204509,-0.6288954044133532,-0.9777433828055987,1.0816624653662223,-0.6642469586976673,-1.1055982352813498,-0.2606941912481763,-0.480586936995696,0.2860555642304466,-0.9228683347360153,1,0,0,0,0,0,0,0
21821,-0.2510205872626929,-0.22184283452108752,0.5540978006516881,1.7406605949415994,-0.3976836141675093,-0.19276223501872125,-0.7888202425039285,-0.6777449031211723,-0.7263815336236591,-0.06375209281445839,0.1416421352491507,0,0,0,0,0,1,0,0
32623,-0.27385106018703964,-0.35980975400945625,-0.38716923867250924,-0.7512097179933321,-1.877029693701241,-1.0296476195488504,-0.9472092388926392,-0.4497311961625717,-0.08731558239095494,-0.12069752535664577,-0.9228683347360153,1,0,0,0,0,0,0,0
1730,-0.21387210053867486,2.55263826592184,-0.6069202984369129,-0.29814238836879914,-1.877029693701241,0.6794845037873288,1.5870147033267321,0.7137233598569546,0.9573114532778887,1.0832916198211162,-0.9228683347360153,1,0,0,0,0,0,0,0
26428,0.05862469139475684,-0.2134302174791138,-1.3882573998214605,-0.8644765503994654,-0.3976836141675093,0.7855685666150917,-0.6304312461152177,-0.6777449031211723,0.4349979354434668,-0.2671286376080046,-0.9228683347360153,0,0,0,0,0,0,0,1
4506,-0.15804146051445092,-0.4994591969062198,1.568615193230687,1.582087029573013,0.5885471055216451,-0.039529699823063834,1.7454036997154427,1.5848526505449414,0.674647667155731,-1.0236893842400019,1.2061526052343166,0,0,0,0,0,1,0,0
939,-0.2256591357879086,-0.763615372024194,-0.42013189763716935,-0.468042636977999,-0.3976836141675093,0.6912716218793025,-0.47204224972650705,0.21871924389554803,0.9573114532778887,-0.40542468806762894,0.1416421352491507,0,0,0,0,0,1,0,0
13547,-0.25434682935766056,-0.31438162198279823,-0.37374000724246237,0.15492494125573386,-0.8907989740120865,-0.3224205340304314,-1.2639872316700607,-0.6777449031211723,-0.0688809876438577,0.2535153170634626,-0.9228683347360153,1,0,0,0,0,0,0,0
21677,-0.21574515546592368,1.033319628141389,0.4820682866178006,-1.4534640789113582,0.5885471055216451,-1.0650089738247712,-0.9472092388926392,-0.4653218769802538,0.1461892844056101,0.6033229741083675,1.2061526052343166,0,0,0,0,0,1,0,0
34190,-0.2732892745087901,-0.686219295238036,1.1278922344809656,-0.9777433828055987,-0.3976836141675093,1.139182109374301,-0.47204224972650705,-0.4458335259581512,0.32439036696088347,-0.9830140752812835,-0.9228683347360153,0,0,0,0,0,1,0,0
28606,-0.24262061607359234,-0.8023134104172731,-0.593491067006866,-1.4308107124301317,-0.3976836141675093,-0.7821181396174038,-0.15526425694908566,-0.2762848720658584,-0.5297458563212887,-0.673881727195097,-0.9228683347360153,0,1,0,0,0,0,0,0
10329,-0.2757228071150376,-0.048542923456429264,0.10360812813466017,-1.4308107124301317,-0.3976836141675093,0.03119300872877806,-1.2639872316700607,-0.6777449031211723,0.017147121175929442,-1.1131750639491733,-0.9228683347360153,0,1,0,0,0,0,0,0
9972,-0.27559004519107405,-0.8208211679096153,0.08651637904187312,-1.4308107124301317,0.5885471055216451,1.1627563455582486,0.47829172860575714,0.016040393265680897,-0.9168723460103306,-1.723304698329812,-0.9228683347360153,0,0,0,0,0,0,0,1
34156,-0.27675351052472474,-0.30260395812403507,-0.35542741892876134,-0.5246760531810657,-0.8907989740120865,-0.805692375801351,0.47829172860575714,-0.17884311695534527,0.12160982474281376,0.7253489009844768,-0.9228683347360153,1,0,0,0,0,0,0,0
23278,-0.16364165930705973,-0.08051086821592933,0.18296267749402811,-0.5246760531810657,-1.3839143338566637,0.09012859918864635,0.16151373582833575,-0.35034060594984834,0.7668206408912172,0.16402963735429116,-0.9228683347360153,1,0,0,0,0,0,0,0
7031,-0.2619855449827535,0.19542297076080814,-0.3395565090568883,-1.2042770476178652,0.09543174567706793,-0.38135612449029965,-1.2639872316700607,-0.6777449031211723,-0.480586936995696,0.4894321090239928,1.2061526052343166,0,0,0,0,0,1,0,0
9698,-0.16731321320425768,-0.4540310648795618,-0.7680710755974759,0.38145860606800036,0.5885471055216451,-0.3577818883063523,-0.9472092388926392,-0.6777449031211723,0.40427361086497143,-0.7715024686960028,1.2061526052343166,1,0,0,0,0,0,0,0
192,-0.17913687243251586,-0.41196797966969323,-0.9292218527580389,-1.2495837805803185,-1.3839143338566637,-0.039529699823063834,-0.6304312461152177,-0.034629319391785957,0.40427361086497143,-0.05561703102272683,-0.9228683347360153,0,1,0,0,0,0,0,0
3975,-0.15249161969300068,-0.570125180058799,-0.6716247771453209,2.895982285484159,-0.8907989740120865,-0.19276223501872125,-0.9472092388926392,-0.2548476859415455,0.5763298285045457,-0.2671286376080046,1.2061526052343166,0,0,0,0,0,1,0,0
9289,-0.27082827391827424,-0.3699048944598248,-0.9060259075606855,-0.5246760531810657,0.5885471055216451,-0.11025240837490569,0.31990273221704646,0.6805931631193801,-0.85542369685334,-0.5681259239024566,-0.9228683347360153,1,0,0,0,0,0,0,0
24988,-0.1717702206516043,-0.4742213457802987,0.4942766788269343,1.7406605949415994,-0.3976836141675093,-0.33420765212240505,-0.7888202425039285,-0.4789637226957256,-0.7755404529492518,0.8066995189019137,0.1416421352491507,0,0,0,0,0,1,0,0
1720,1.1990535422391144,-0.6508863036617465,-0.6740664555871472,-0.4114092207749324,-0.3976836141675093,0.23157401629233015,-0.47204224972650705,0.5129933443292977,0.7422411812284209,1.1321019905715692,0.1416421352491507,0,0,0,0,0,0,0,1
15718,-0.25721592571444846,1.3933796375378638,0.12802491255292764,-0.7512097179933321,-1.3839143338566637,0.8562912751669336,-0.15526425694908566,-0.6777449031211723,0.7729655058069163,0.8717800132358355,-0.9228683347360153,1,0,0,0,0,0,0,0
25708,-0.24442827103829756,-0.02330507233050813,-0.19793915943093857,-0.8871299168806921,2.067893185055377,-2.1258496021023996,-0.6304312461152177,-0.6777449031211723,-1.5129242428331415,-0.7552323451125339,1.2061526052343166,0,0,0,0,0,1,0,0
31215,0.08657205738851517,1.3395388884692319,0.6578691344293236,-0.5246760531810657,0.09543174567706793,-0.2281235892946422,-0.7888202425039285,0.11737981858061451,0.5886195583359438,0.09081408122863487,1.2061526052343166,0,0,0,0,0,1,0,0
33440,-0.2764081987224945,-0.1579069450020873,-0.35542741892876134,-0.434062587256159,-0.8907989740120865,-0.9824991471809558,1.1118477141606,-0.21587098389734025,-0.02586693323396416,1.3680187825320993,-0.9228683347360153,1,0,0,0,0,0,0,0
4897,-0.2514881969948796,2.884095377375604,-0.4115860230907758,0.15492494125573386,-0.8907989740120865,-1.0885832100087185,1.1118477141606,2.01749404323562,-0.16719882629504307,0.8555098896523666,-0.9228683347360153,0,0,0,0,0,1,0,0
7135,-0.2750204115173192,-0.270636013364535,0.8825035510773814,-0.9777433828055987,0.09543174567706793,0.8562912751669336,1.2702367105493106,1.6140851770780957,0.15847901423700828,-0.6982869125703437,-0.9228683347360153,0,0,0,0,0,1,0,0
32059,-0.2581040572057906,-0.5129193841733778,-0.7473168088419486,0.6079922708802669,-0.3976836141675093,0.06655436300469904,-1.1055982352813498,-0.6777449031211723,0.5947644232516429,0.3999464293148214,-0.9228683347360153,1,0,0,0,0,0,0,0
30354,-0.12751471999797284,-0.8107260274592468,-0.593491067006866,-1.3628506129864517,-1.3839143338566637,-0.2988462978464841,-0.47204224972650705,0.1329704993982966,0.5578952337574484,0.03386864868644748,-0.9228683347360153,0,1,0,0,0,0,0,0
2669,-0.2713756716047642,-0.79053574655851,-0.1515472690362316,-1.2495837805803185,-0.3976836141675093,0.8209299208910126,-0.47204224972650705,0.15830535572703,0.9573114532778887,0.5951879123166331,-0.9228683347360153,0,1,0,0,0,0,0,0
12996,0.4820057369125375,-0.3211117156163773,1.19870090929394,-0.9777433828055987,-0.3976836141675093,-0.9471377929050347,0.0031247394396250426,0.9924067794730221,-3.3502388526271667,-1.65822420399589,1.2061526052343166,0,0,0,0,1,0,0,0
2829,-0.21460261812028691,-0.7854881763333257,-0.42013189763716935,-0.4793693202186123,-0.3976836141675093,1.1627563455582486,-0.0491436293686495,0.5928955835199183,1.3260033482198335,-0.40542468806762894,0.1416421352491507,0,0,0,0,0,1,0,0
7738,-0.2774742181119553,3.9895132566909486,0.11215400268105369,-1.0910102152117318,0.09543174567706793,-1.1003703281006922,-0.6304312461152177,-0.467270712082464,0.0478714457544248,0.21284000810474407,-0.9228683347360153,1,0,0,0,0,0,0,0
26855,-0.2650972752005782,-0.8107260274592468,1.4965856791967986,0.7439124697676267,1.0816624653662223,-0.6170984863297726,-1.1578666040896244,-0.6777449031211723,0.3551146915393788,1.5713953273256456,1.2061526052343166,0,0,0,0,0,1,0,0
24658,-0.1416953938763025,0.4747218565543352,0.22447121100508263,0.6079922708802669,-1.877029693701241,-1.5954292879635856,-0.7888202425039285,-0.6777449031211723,-0.46829720716429796,0.06640889585338527,-0.9228683347360153,1,0,0,0,0,0,0,0
16610,-0.27330170050167335,-0.5448873289328778,-0.45553623504365653,1.0610596005047999,1.0816624653662223,-0.6878211948816145,0.16151373582833575,0.02383573367452195,-1.1995361321324882,-1.2840113615757356,-0.9228683347360153,0,0,0,0,0,1,0,0
32702,-0.10975863016738432,1.3967446843546534,1.2573011918977817,-0.27548902188757257,-0.3976836141675093,2.3886166271235076,2.6957376780477067,8.930012150775418,1.9466347047054404,0.5951879123166331,-0.9228683347360153,0,0,0,0,0,1,0,0
21564,-0.033838429649016066,0.32497727320720315,0.15244169697119422,-1.1816236811366383,1.5747778252107996,-2.5030373810455564,-0.7888202425039285,-0.6777449031211723,-2.1827145186443415,0.5138372943991961,-0.9228683347360153,0,0,0,0,0,1,0,0
13909,-0.2765291886532002,-0.01152740847174484,0.23545876399330237,0.6079922708802669,-1.3839143338566637,-0.4285045968581942,0.0031247394396250426,-0.6777449031211723,0.4411428003591659,-0.34847925552544157,-0.9228683347360153,1,0,0,0,0,0,0,0
3682,-0.27463455173831197,-0.8578366828942996,2.1558388584900117,-0.1848755559626659,0.09543174567706793,-0.36956900639832596,0.47829172860575714,-0.6777449031211723,0.4534325301905641,-0.006806660272271004,1.2061526052343166,1,0,0,0,0,0,0,0
32398,-0.2776606080052046,-0.05527301709000819,-0.13201384150161746,-1.2042770476178652,0.5885471055216451,0.4555292600398294,-0.9472092388926392,-0.6777449031211723,-0.8308442371905437,-1.8371955634141868,-0.9228683347360153,1,0,0,0,0,0,0,0
17570,0.023066077760173852,-0.36149227741785106,0.504043392594241,1.0610596005047999,0.09543174567706793,-2.0551268935505576,-0.47204224972650705,-0.6777449031211723,-0.4621523422485989,0.43248667648175915,-0.9228683347360153,1,0,0,0,0,0,0,0
15049,-0.2787344753901705,0.20383558780278185,-0.38839007789342234,-0.5246760531810657,-1.3839143338566637,-0.2752720616625368,-0.6304312461152177,-0.22756399451060183,0.21992766339399905,0.3348659349808533,-0.9228683347360153,1,0,0,0,0,0,0,0
31811,0.17250760817081096,1.0888429006184155,1.2267802113749477,0.7665658362488532,-1.3839143338566637,2.2118098557439034,0.0031247394396250426,0.4818119826939335,1.8667514608013525,0.26165037885519704,1.2061526052343166,0,0,0,0,0,1,0,0
18289,-0.2724593489841117,-0.14444675773492946,0.29405904659714394,-0.29814238836879914,0.09543174567706793,-0.6878211948816145,-0.8791019704454937,-0.4965032386156179,-0.5420355861526869,0.562647665149649,-0.9228683347360153,1,0,0,0,0,0,0,0
10252,-0.2621307328996003,-0.7703454656577731,-0.3249064384059275,-1.2042770476178652,-0.8907989740120865,0.36123231530404026,-0.15526425694908566,-0.21587098389734025,-0.3884139632602099,-0.4460999970263474,0.1416421352491507,0,1,0,0,0,0,0,0
31291,0.016855697317033205,1.4960135654499427,0.7054818640449445,-1.3175438800239985,-0.8907989740120865,0.4555292600398294,1.9037926961041536,-0.33280109002995595,0.6070541530830411,0.12335432839557266,-0.9228683347360153,0,0,0,0,0,1,0,0
8147,-0.24994214188034883,-0.4220631201200617,-0.8755049270378515,-0.16222218948143932,-0.8907989740120865,1.0802465189144328,-0.47204224972650705,-0.6777449031211723,1.2829892938099399,0.5545126033579146,-0.9228683347360153,1,0,0,0,0,0,0,0
7868,-0.27210357318787454,4.307510180877555,-0.09538866487421713,-0.8644765503994654,-0.3976836141675093,1.4338600616736423,1.7454036997154427,-0.4614242067758332,1.1662368604116573,0.1396244519790878,-0.9228683347360153,1,0,0,0,0,0,0,0
5807,-0.2574546355777326,-0.7753930358829573,-0.42013189763716935,0.1096182082932805,0.5885471055216451,-0.9353506748130611,0.6366807249944678,-0.6777449031211723,-1.5436485674116367,-0.5925311092777062,0.1416421352491507,0,0,0,0,0,1,0,0
3630,0.8361504580839064,-0.3059690049408245,0.4698598944086669,-0.29814238836879914,1.0816624653662223,1.481008534041537,-0.7888202425039285,-0.1846896222619761,-0.21021288070493652,-0.19391308148235117,-0.9228683347360153,1,0,0,0,0,0,0,0
3877,-0.2781687657141684,-0.5482523757496672,1.7065700251938958,-1.6573443772423981,-0.8907989740120865,1.009523810362591,-0.6700284952123955,0.40970508391215377,1.2461201043157453,0.24538025527172813,-0.9228683347360153,1,0,0,0,0,0,0,0
19284,-0.2554324687358844,-0.5987280780015095,0.058437076960866315,-0.5246760531810657,-0.3976836141675093,0.2551482524762775,-0.15526425694908566,-0.15545709572882213,0.49030171968475855,-0.4460999970263474,1.2061526052343166,1,0,0,0,0,0,0,0
19324,-0.27183412534219487,0.2576763368714137,0.7164694170331642,-0.5246760531810657,2.561008544899954,-0.9117764386291138,0.7950697213831786,-0.6777449031211723,-0.9475966705888261,-1.1294451875326423,1.2061526052343166,0,0,0,0,1,0,0,0
30040,0.4795604323130322,-0.2353030217882455,-0.6240120475297,0.4041119725492269,0.09543174567706793,-0.3106334159384577,0.47829172860575714,-0.6777449031211723,0.2690865827195917,0.17216469914602558,1.2061526052343166,0,0,0,0,0,1,0,0
573,0.29896235974662205,-0.21847778770429807,1.9519587085974808,0.38145860606800036,1.5747778252107996,-1.206454390928455,0.0031247394396250426,0.3551377010502664,-0.1549090964636449,0.43248667648175915,1.2061526052343166,0,0,0,0,0,1,0,0
1418,-0.24992252189158573,-0.09901862570827154,1.0106916692732835,-0.6379428855871989,0.09543174567706793,0.6794845037873288,0.6366807249944678,1.8459965542411163,0.6685028022400318,-0.7552323451125339,-0.9228683347360153,1,0,0,0,0,0,0,0
6375,1.1415656671640357,-0.35980975400945625,-2.0194312770336653,-0.5246760531810657,0.09543174567706793,0.4083807876719349,0.31990273221704646,-0.6777449031211723,0.6070541530830411,0.5463775415661801,-0.9228683347360153,1,0,0,0,0,0,0,0
31746,-0.10210683454978264,-0.48431648623066714,0.5406685692216413,1.7180072284603727,-0.8907989740120865,-0.6878211948816145,-0.31365325333779637,-0.6777449031211723,-0.0504463928967605,-0.3728844409006449,1.2061526052343166,0,0,0,0,0,1,0,0
19380,0.2600369560402944,-0.16295451522727167,-1.251523407079165,-0.9777433828055987,-0.3976836141675093,-1.4304096346759543,-0.6304312461152177,-0.47311721738909485,-1.3347231602778682,0.8473748278606322,-0.9228683347360153,0,0,0,0,0,0,0,1
2147,1.0247541400652789,-0.05190797027321861,-1.557954051528417,-0.29814238836879914,0.5885471055216451,-0.5110144235020098,0.0031247394396250426,-0.6777449031211723,-0.8431339670219419,0.10708420481210376,-0.9228683347360153,1,0,0,0,0,0,0,0
5021,-0.19986408256146032,-0.47253882237190387,0.40515541570025887,-1.408157345948905,0.5885471055216451,0.5380390866836451,-0.7888202425039285,0.20702623328228656,0.9634563181935877,0.5219723561909306,-0.9228683347360153,0,0,0,0,0,1,0,0
30490,0.13787375000659455,0.6429741973938092,0.5602019967562555,0.3588052395867738,-0.3976836141675093,0.4555292600398294,-1.1055982352813498,-0.6777449031211723,0.8835730742894997,-0.08002221639797352,1.2061526052343166,0,0,0,0,0,1,0,0
8618,-0.2802452145249278,-0.20838264725392958,-0.561749247263119,-0.5246760531810657,0.5885471055216451,-0.11025240837490569,-0.15526425694908566,0.7799837533321036,0.5763298285045457,-1.8209254398307206,-0.9228683347360153,0,0,0,0,0,0,0,1
478,-0.24535041051016238,-0.7282823804479045,4.416833095621546,0.6079922708802669,-0.8907989740120865,1.3513502350298268,1.4286257069380213,1.7933780064814393,1.362872537714028,-0.9342037045308306,0.1416421352491507,0,0,0,0,0,1,0,0
33399,-0.2761544468678253,2.9783166882457097,-0.5788409963559061,-1.4308107124301317,-0.8907989740120865,1.174543463650222,2.220570688881575,-0.02878281408515512,-0.9414518056731269,-0.5193155531520037,-0.9228683347360153,0,0,1,0,0,0,0,0
26878,0.2319018921540359,-0.18987488976158734,1.2206760152703804,-0.9097832833619187,-0.8907989740120865,0.3848065514879876,0.16151373582833575,1.5049504113543208,-0.6464982897195711,0.03386864868644748,1.2061526052343166,0,0,0,0,0,1,0,0
18839,-0.251944688733434,0.3905956861345981,-1.479820341389962,-1.0910102152117318,-0.8907989740120865,-0.2281235892946422,-0.15526425694908566,0.1427146749093479,-0.06273612272815861,1.262262979239459,1.2061526052343166,0,0,0,0,0,0,0,1
13618,-0.2599110581708704,-0.17304965567763994,-0.3688566503588082,-0.5246760531810657,-1.3839143338566637,-0.534588659685957,-0.6304312461152177,0.010193887959050064,0.3428249617079807,0.24538025527172813,-0.9228683347360153,1,0,0,0,0,0,0,0
33371,-0.26093522158430327,-0.1680020854524558,-0.30781468931314043,0.6079922708802669,0.09543174567706793,-0.2281235892946422,-0.47204224972650705,-0.4243963398338383,0.5210260442632539,-0.3403441937337071,1.2061526052343166,0,0,0,0,0,0,1,0
7235,1.4163625757801261,0.31824717957362425,0.09262057514643955,1.0610596005047999,-0.8907989740120865,-0.1809751169267476,1.4286257069380213,0.7351605459812675,0.5517503688417494,1.01007606369546,1.2061526052343166,1,0,0,0,0,0,0,0
5928,-0.26594485871514334,-0.7753930358829573,-0.42013189763716935,-0.6945763017902655,0.5885471055216451,-0.6642469586976673,0.31990273221704646,-0.6777449031211723,-1.181101537385391,-0.42169481165109785,0.1416421352491507,0,0,0,0,0,1,0,0
16599,-0.27330170050167335,-0.5448873289328778,-0.45553623504365653,1.0610596005047999,1.0816624653662223,-0.9942862652729294,-1.1055982352813498,-0.6777449031211723,-0.6956572090451638,-1.2840113615757356,-0.9228683347360153,0,0,0,0,0,1,0,0
29949,-0.277440864131058,-0.5179669543985619,3.00310127780388,-1.2042770476178652,1.5747778252107996,0.8916526294428546,-0.47204224972650705,-0.2762848720658584,-0.5358907212369878,-0.7959076540712524,-0.9228683347360153,0,0,0,0,0,1,0,0
3458,-0.21506237985696847,0.8532896234431521,-1.1843772499289298,-0.29814238836879914,-0.3976836141675093,3.3315860744813994,0.0031247394396250426,1.6511130440200903,2.425934168129969,-0.9911491370730642,1.2061526052343166,0,0,1,0,0,0,0,0
32866,-0.08811124256545137,-0.20838264725392958,-1.3357613133221862,2.1484211916036795,-0.8907989740120865,0.2551482524762775,1.4286257069380213,0.5207886847381388,0.3305352318765825,-0.32407407015019196,1.2061526052343166,0,0,0,0,0,1,0,0
5759,-0.27862067945534463,-0.7131396697723519,-0.8291130366431437,-0.4114092207749324,2.067893185055377,-0.09846529028293206,-0.47204224972650705,0.1992308928734455,0.1461892844056101,-1.641954080412375,-0.9228683347360153,0,0,0,0,0,0,0,1
16177,-0.2626362746100624,0.04736091082207091,0.18418351671494124,0.6079922708802669,-0.8907989740120865,0.30229672484417197,0.7950697213831786,-0.31331273900785334,0.8651384795424025,0.16402963735429116,-0.9228683347360153,1,0,0,0,0,0,0,0
31813,-0.2631392003220227,-0.6660290143372991,1.0363292929124641,-0.27548902188757257,2.067893185055377,-1.3361126899401652,-0.7888202425039285,-0.6777449031211723,-0.8369891021062427,-0.6657466654033654,0.1416421352491507,0,0,0,0,0,1,0,0
4608,-0.24667802974979755,-0.48431648623066714,0.19395023048224874,-1.476117445392585,1.0816624653662223,-1.8783201221709531,-0.7888202425039285,-0.6777449031211723,-1.8816161377750864,0.8229696424853826,1.2061526052343166,0,0,0,0,0,1,0,0
14556,-0.2738765661724316,-0.009844885063350052,-0.36641497191698197,0.041658108849600604,-1.877029693701241,-0.8764150843531928,-0.31365325333779637,-0.6777449031211723,0.06016117558582297,0.39181136752308693,-0.9228683347360153,1,0,0,0,0,0,0,0
17463,-0.2651587511653692,-0.4540310648795618,0.4759640905132333,-0.5246760531810657,-0.3976836141675093,1.1156078731903538,-0.15526425694908566,-0.2645918614525968,1.2215406446529489,0.5219723561909306,-0.9228683347360153,1,0,0,0,0,0,0,0
